,med_id,question,input_tokens,output_tokens,total_tokens,latency_sec,gen_latency_sec,retrieval_latency_sec,peak_vram_MiB,prompt_chars,throughput_tok_per_s,prompt_tok_per_s,device,dtype,model_name,temperature,top_p,max_new_tokens,timestamp_start,timestamp_end,attempt,question_chars,answer_raw_chars,answer_raw_tokens,prompt_to_output_char_ratio,retrieved_count,fact_context,total_latency_sec,Unnamed: 0,correctness,context,answers_choice,thinkings_choices,facts_choices
602,743,Which cancer subtype starts specifically in B cells?,1014.0,1028.0,2042.0,40.91237447410822,40.90849792957306,0.316245935857296,9211.84423828125,2659.0,25.129253138792247,261573.1589829733,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66518607.98890666,66518648.90128113,1,52.0,254.0,51.0,10.468503937007874,480,"mouth cancer subclass of head and neck cancers, blood has part white blood cell, Basal cell skin cancer subclass of skin cancer, squamous cell carcinoma subclass of mouth cancer, sentinel lymph node biopsy subclass of lymph nodes, High-dose chemotherapy subclass of chemotherapy, immunotherapy subclass of Systemic therapy, General health test subclass of test, PSA density facet of prostate cancer",41.228620409965515,743,0.8406540751457214,0.8317936658859253,unique,not_include,unique
603,744,What are the two main cell origins for primary cutaneous lymphoma?,945.0,19.0,964.0,0.7842462360858917,0.7804703935980797,0.3127758502960205,9206.9189453125,2626.0,24.344293077418726,250275.27049932416,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66518650.4445608,66518651.22880704,1,66.0,91.0,20.0,28.857142857142858,461,"Basal cell skin cancer subclass of skin cancer, sentinel lymph node biopsy subclass of lymph nodes, squamous cell carcinoma subclass of mouth cancer, mouth cancer subclass of head and neck cancers, blood has part white blood cell, High-dose chemotherapy subclass of chemotherapy, immunotherapy subclass of Systemic therapy, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection, Thyroid nodule part of thyroid gland",1.0970220863819122,744,0.9404299259185792,0.8385016918182373,unique,not_include,unique
604,745,What are examples of diagnostic imaging tests for CBCL?,796.0,763.0,1559.0,30.47496584802866,30.47181412577629,0.29105300456285477,9192.9599609375,2397.0,25.03953315187013,252560.32615237686,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66518652.356279045,66518682.83124489,1,55.0,1.0,1.0,2397.0,17,"General health test subclass of test, sentinel lymph node biopsy subclass of lymph nodes, High-dose chemotherapy subclass of chemotherapy, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, Panoramic dental x-ray uses radiation, PSA density facet of prostate cancer, Basal cell skin cancer subclass of skin cancer, mouth cancer subclass of head and neck cancers, immunotherapy subclass of Systemic therapy",30.766018852591515,745,0.7288956642150879,0.8112456798553467,unique,not_include,unique
605,746,Which test is used to analyze cell surface proteins in CBCL diagnosis?,793.0,804.0,1597.0,31.77047372609377,31.766989514231682,0.3365935906767845,9192.71142578125,2363.0,25.30929157261837,227598.10005495645,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66518683.94200629,66518715.712480016,1,70.0,255.0,48.0,9.266666666666667,22,"blood has part white blood cell, General health test subclass of test, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, PSA density facet of prostate cancer, female reproductive system has part fallopian tube, female reproductive system has part ovaries, vagina part of female reproductive system, female reproductive system has part vagina",32.107067316770554,746,0.8695767521858215,0.8186675310134888,unique,not_include,unique
606,747,What laboratory test is commonly performed for CBCL diagnosis?,810.0,807.0,1617.0,31.15371748059988,31.151458084583282,0.3065755218267441,9194.1220703125,2388.0,25.905689480370768,358502.8892897303,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66518716.63636135,66518747.79007883,1,62.0,171.0,34.0,13.964912280701755,12,"General health test subclass of test, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection, PSA density facet of prostate cancer, Panoramic dental x-ray uses radiation, ovaries part of female reproductive system, female reproductive system has part fallopian tube, female reproductive system has part ovaries, cervix part of female reproductive system, female reproductive system has part cervix",31.460293002426624,747,0.9139996767044068,0.7554081678390503,unique,not_include,unique
607,748,What type of lymphoma is cutaneous T-cell lymphoma (CTCL)?,919.0,14.0,933.0,0.5940776914358139,0.5913855955004692,0.26362885534763336,9205.37109375,2577.0,23.673217789743905,341369.70675316267,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66518749.86369997,66518750.457777664,1,58.0,54.0,15.0,47.72222222222222,458,"Basal cell skin cancer subclass of skin cancer, squamous cell carcinoma subclass of mouth cancer, mouth cancer subclass of head and neck cancers, sentinel lymph node biopsy subclass of lymph nodes, High-dose chemotherapy subclass of chemotherapy, immunotherapy subclass of Systemic therapy, blood has part white blood cell, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection, bleeding from the anus subclass of Anal cancer",0.8577065467834473,748,0.9752568602561952,0.8549761772155762,unique,not_include,unique
608,749,What are the characteristic skin lesions seen in CBCL?,840.0,857.0,1697.0,33.37980040162802,33.37671676278114,0.29017258435487747,9196.61474609375,2508.0,25.676581854679398,272405.4410105369,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66518751.53370896,66518784.91350936,1,54.0,253.0,54.0,9.91304347826087,14,"Basal cell skin cancer subclass of skin cancer, sentinel lymph node biopsy subclass of lymph nodes, squamous cell carcinoma subclass of mouth cancer, mouth cancer subclass of head and neck cancers, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection, bleeding from the anus subclass of Anal cancer, High-dose chemotherapy subclass of chemotherapy, General health test subclass of test, genetic abnormality studied by genetic testing, genetic testing studies genetic abnormality, immunotherapy subclass of Systemic therapy",33.669972985982895,749,0.92138010263443,0.8221595287322998,unique,not_include,unique
609,750,Which white blood cell type can develop into lymphoma when growth is unregulated?,738.0,72.0,810.0,2.7660521641373634,2.762935124337673,0.2893448621034622,9187.15087890625,2209.0,26.059243796851632,236763.09813988843,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66518786.47336066,66518789.23941282,1,81.0,344.0,73.0,6.421511627906977,13,"blood has part white blood cell, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection, High-dose chemotherapy subclass of chemotherapy, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, bleeding from the anus subclass of Anal cancer, mouth cancer subclass of head and neck cancers, liver part of digestive system, digestive system has part liver",3.0553970262408257,750,0.932143211364746,0.8135738968849182,unique,not_include,unique
610,751,Which diagnostic method involves examining the skin for CBCL?,620.0,664.0,1284.0,25.853384882211685,25.85067294538021,0.6488978266716003,9174.81982421875,1981.0,25.685985096131272,228618.89436522982,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66518790.98068716,66518816.83407204,1,61.0,408.0,81.0,4.855392156862745,24,"Basal cell skin cancer subclass of skin cancer, bleeding from the anus subclass of Anal cancer, female reproductive system has part fallopian tube, female reproductive system has part cervix, female reproductive system has part ovaries, female reproductive system has part vagina",26.502282708883286,751,0.9311771988868712,0.7745312452316284,unique,not_include,unique
611,752,Which categories of biomarkers are assessed in CBCL testing?,727.0,16.0,743.0,0.6831100434064865,0.6799105778336525,0.2942657619714737,9185.203125,2265.0,23.532506364262762,227225.44857891367,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66518818.01298275,66518818.69609279,1,60.0,81.0,17.0,27.962962962962962,13,"General health test subclass of test, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, blood has part white blood cell, sentinel lymph node biopsy subclass of lymph nodes, PSA density facet of prostate cancer, immunotherapy subclass of Systemic therapy, High-dose chemotherapy subclass of chemotherapy, Panoramic dental x-ray uses radiation",0.9773758053779602,752,0.8950328826904297,0.8325823545455933,unique,not_include,unique
612,753,What is the relationship between primary cutaneous lymphoma and non-Hodgkin lymphoma in the ontology?,970.0,99.0,1069.0,3.8264530822634697,3.822944939136505,0.3294214457273483,9208.32470703125,2713.0,25.896266249223377,276499.5511569379,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66518820.12969789,66518823.95615097,1,101.0,452.0,100.0,6.002212389380531,458,"Basal cell skin cancer subclass of skin cancer, sentinel lymph node biopsy subclass of lymph nodes, squamous cell carcinoma subclass of mouth cancer, mouth cancer subclass of head and neck cancers, High-dose chemotherapy subclass of chemotherapy, immunotherapy subclass of Systemic therapy, bleeding from the anus subclass of Anal cancer, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection, Thyroid nodule part of thyroid gland, General health test subclass of test",4.155874527990818,753,0.9330250024795532,0.8432358503341675,unique,not_include,unique
613,754,Which subtype of cutaneous lymphoma is associated with B lymphocytes in the ontology?,650.0,92.0,742.0,3.5698297917842865,3.567043624818325,0.28894704580307007,9178.5078125,2027.0,25.791666622716367,233295.42268680825,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66518825.25115676,66518828.820986554,1,85.0,457.0,93.0,4.435448577680525,23,"Thyroid nodule part of thyroid gland, female reproductive system has part ovaries, female reproductive system has part cervix, female reproductive system has part vagina, female reproductive system has part fallopian tube",3.8587768375873566,754,0.9045027494430542,0.7571746110916138,unique,not_include,unique
614,755,Which diagnostic method is used to identify genetic changes in CBCL?,746.0,724.0,1470.0,29.031689062714577,29.028836205601692,0.6270196661353111,9187.81494140625,2268.0,24.940717391222517,261492.24110482002,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66518830.660360575,66518859.69204964,1,68.0,82.0,15.0,27.658536585365855,20,"genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, immunotherapy subclass of Systemic therapy, General health test subclass of test, squamous cell carcinoma subclass of mouth cancer, mouth cancer subclass of head and neck cancers, female reproductive system has part cervix, Basal cell skin cancer subclass of skin cancer, bleeding from the anus subclass of Anal cancer, PSA density facet of prostate cancer, female reproductive system has part ovaries, female reproductive system has part fallopian tube",29.658708728849888,755,0.9509114623069764,0.8142406940460205,unique,not_include,unique
615,756,What are the three named subtypes of CBCL in the ontology?,676.0,791.0,1467.0,31.374097988009453,31.37175339460373,0.6345665380358696,9180.767578125,2038.0,25.213764434858152,288322.91277019,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66518861.20125916,66518892.57535715,1,58.0,738.0,152.0,2.761517615176152,36,"female reproductive system has part ovaries, female reproductive system has part fallopian tube, female reproductive system has part cervix, female reproductive system has part vagina",32.00866452604532,756,0.8485938310623169,0.753628134727478,unique,not_include,unique
616,757,What is the most common cancer diagnosed in children?,811.0,53.0,864.0,2.2238336205482483,2.2199711725115776,0.3067878261208534,9194.20556640625,2366.0,23.87418388863047,209970.46233379436,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66518894.006089486,66518896.22992311,1,53.0,263.0,54.0,8.996197718631178,19,"squamous cell carcinoma subclass of mouth cancer, mouth cancer subclass of head and neck cancers, High-dose chemotherapy subclass of chemotherapy, bleeding from the anus subclass of Anal cancer, PSA density facet of prostate cancer, Basal cell skin cancer subclass of skin cancer, liver part of digestive system, digestive system has part liver, Thyroid nodule part of thyroid gland, female reproductive system has part cervix, female reproductive system has part ovaries, ovaries part of female reproductive system",2.5306214466691017,757,0.9142926931381226,0.8176075220108032,unique,not_include,unique
617,758,Which cell type is the origin of acute lymphoblastic leukemia (ALL)?,787.0,18.0,805.0,0.7150650843977928,0.7117638885974884,0.6255333945155144,9192.21337890625,2336.0,25.289285236805867,238398.46152943381,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66518898.074862175,66518898.78992726,1,68.0,80.0,19.0,29.2,36,"blood has part white blood cell, HPV has effect sexually transmitted infection, sexually transmitted infection has cause HPV, High-dose chemotherapy subclass of chemotherapy, squamous cell carcinoma subclass of mouth cancer, mouth cancer subclass of head and neck cancers, Basal cell skin cancer subclass of skin cancer, bleeding from the anus subclass of Anal cancer, immunotherapy subclass of Systemic therapy",1.3405984789133072,758,0.8779117465019226,0.8295475840568542,unique,not_include,unique
618,759,What are the two main subtypes of ALL?,695.0,724.0,1419.0,28.285688780248165,28.282937459647655,0.28801120072603226,9182.41943359375,2035.0,25.598472613849193,252605.9667024123,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66518899.84101508,66518928.12670386,1,38.0,301.0,66.0,6.760797342192691,20,"female reproductive system has part ovaries, female reproductive system has part cervix, female reproductive system has part vagina, female reproductive system has part fallopian tube, Thyroid nodule part of thyroid gland",28.573699980974197,759,0.9347132444381714,0.7687710523605347,unique,not_include,unique
619,760,"Which subtype of ALL is more common, B-ALL or T-ALL?",949.0,42.0,991.0,1.7255466505885124,1.7226397916674614,0.5568199157714844,9206.9677734375,2622.0,24.381185319854545,326469.2321761775,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66518930.20129645,66518931.9268431,1,52.0,162.0,43.0,16.185185185185187,41,"General health test subclass of test, High-dose chemotherapy subclass of chemotherapy, immunotherapy subclass of Systemic therapy, sentinel lymph node biopsy subclass of lymph nodes, mouth cancer subclass of head and neck cancers, female reproductive system has part ovaries, female reproductive system has part vagina, Basal cell skin cancer subclass of skin cancer, bleeding from the anus subclass of Anal cancer, squamous cell carcinoma subclass of mouth cancer, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection",2.282366566359997,760,0.9058424830436708,0.7826176881790161,unique,not_include,unique
620,761,What rare subtype of B-ALL is treated differently?,798.0,35.0,833.0,1.3406284525990486,1.3370603695511818,0.28650685399770737,9193.1259765625,2318.0,26.176828509058748,223649.50291083733,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66518933.46556168,66518934.80619013,1,50.0,195.0,36.0,11.887179487179488,22,"General health test subclass of test, bleeding from the anus subclass of Anal cancer, PSA density facet of prostate cancer, female reproductive system has part ovaries, female reproductive system has part vagina, female reproductive system has part cervix, female reproductive system has part fallopian tube",1.627135306596756,761,0.8983941078186035,0.7872719764709473,unique,not_include,unique
621,762,What is B-cell lymphoblastic lymphoma also called?,907.0,21.0,928.0,0.815627247095108,0.8122226819396019,0.9229723811149597,9205.083984375,2568.0,25.854978526149548,266407.00311848265,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66518937.11112779,66518937.92675503,1,50.0,97.0,22.0,26.47422680412371,457,"blood has part white blood cell, High-dose chemotherapy subclass of chemotherapy, sentinel lymph node biopsy subclass of lymph nodes, mouth cancer subclass of head and neck cancers, Basal cell skin cancer subclass of skin cancer, squamous cell carcinoma subclass of mouth cancer, genetic abnormality studied by genetic testing, genetic testing studies genetic abnormality, immunotherapy subclass of Systemic therapy",1.7385996282100677,762,0.9431850910186768,0.8499536514282227,unique,not_include,unique
622,763,What is T-cell lymphoblastic lymphoma also called?,946.0,18.0,964.0,0.7152066305279732,0.7118005827069283,0.2712264284491539,9206.9306640625,2621.0,25.28798154610558,277741.2560548789,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66518939.70289153,66518940.41809816,1,50.0,85.0,19.0,30.83529411764706,458,"mouth cancer subclass of head and neck cancers, sentinel lymph node biopsy subclass of lymph nodes, High-dose chemotherapy subclass of chemotherapy, squamous cell carcinoma subclass of mouth cancer, Basal cell skin cancer subclass of skin cancer, immunotherapy subclass of Systemic therapy, blood has part white blood cell, General health test subclass of test, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing",0.9864330589771271,763,0.9598540663719176,0.82756507396698,unique,not_include,unique
623,765,What is the minimum percentage of lymphoblasts in bone marrow required for ALL diagnosis?,648.0,686.0,1334.0,27.233517050743103,27.230663560330868,0.2996610775589943,9178.333984375,1968.0,25.192188155097046,227090.30218622467,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66518974.663770854,66519001.897287905,1,89.0,324.0,75.0,6.074074074074074,24,"blood has part white blood cell, digestive system has part liver, female reproductive system has part fallopian tube, female reproductive system has part ovaries",27.533178128302097,765,0.9073782563209534,0.8288394212722778,unique,not_include,unique
624,766,What are the possible disease sites for ALL?,860.0,19.0,879.0,0.755910336971283,0.7523092404007912,0.3135828897356987,9198.27490234375,2432.0,25.2555717511562,238816.14479518178,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66519002.97024732,66519003.72615766,1,44.0,99.0,20.0,24.565656565656564,21,"PSA density facet of prostate cancer, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection, female reproductive system has part cervix, female reproductive system has part ovaries, female reproductive system has part vagina",1.0694932267069817,766,0.8712500929832458,0.7735353112220764,unique,not_include,unique
625,767,Which subtype of ALL can cause an enlarged thymus?,623.0,59.0,682.0,2.2880978509783745,2.2854995727539062,0.30284813046455383,9175.0927734375,1991.0,25.814924974546425,239774.16819074657,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66519004.719574384,66519007.007672235,1,50.0,255.0,60.0,7.807843137254902,14,"sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection, digestive system has part liver, female reproductive system has part ovaries, female reproductive system has part fallopian tube",2.5909459814429283,767,0.9022833108901978,0.7782682180404663,unique,not_include,unique
626,769,What is the initial treatment for everyone with ALL?,805.0,11.0,816.0,0.47483503073453903,0.4723266065120697,0.27750641852617264,9193.70751953125,2493.0,23.288969641643316,320918.6041137596,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66519042.22555391,66519042.70038894,1,52.0,70.0,12.0,35.614285714285714,11,"immunotherapy subclass of Systemic therapy, High-dose chemotherapy subclass of chemotherapy, General health test subclass of test, Basal cell skin cancer subclass of skin cancer, mouth cancer subclass of head and neck cancers, sentinel lymph node biopsy subclass of lymph nodes, squamous cell carcinoma subclass of mouth cancer, bleeding from the anus subclass of Anal cancer, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection",0.7523414492607117,769,0.9252798557281494,0.7910900712013245,unique,not_include,unique
627,770,What are the components of ALL treatment besides chemotherapy and steroids?,858.0,26.0,884.0,1.0371657311916351,1.033287912607193,0.5897493064403534,9198.10888671875,2532.0,25.162396349335758,221258.41663720622,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66519044.067784615,66519045.104950346,1,75.0,152.0,27.0,16.657894736842106,30,"Thyroid nodule part of thyroid gland, female reproductive system has part fallopian tube, female reproductive system has part ovaries, High-dose chemotherapy subclass of chemotherapy, digestive system has part liver",1.6269150376319885,770,0.8344528675079346,0.7791805267333984,unique,not_include,unique
628,772,For which cases are clinical trials preferred in ALL?,756.0,737.0,1493.0,28.94737546145916,28.944829806685448,0.28398416191339493,9188.64501953125,2371.0,25.46223297639752,296976.6394905055,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66519074.95334292,66519103.90071838,1,53.0,107.0,18.0,22.1588785046729,12,"General health test subclass of test, High-dose chemotherapy subclass of chemotherapy, immunotherapy subclass of Systemic therapy, mouth cancer subclass of head and neck cancers, squamous cell carcinoma subclass of mouth cancer, sentinel lymph node biopsy subclass of lymph nodes, Basal cell skin cancer subclass of skin cancer, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, PSA density facet of prostate cancer",29.231359623372555,772,0.8883892893791199,0.810853123664856,unique,not_include,unique
629,773,How is infant ALL (under 12 months) treated compared to other age groups?,772.0,823.0,1595.0,32.16101764887571,32.158462196588516,0.33838681876659393,9190.9677734375,2231.0,25.59201976042582,302099.16415490967,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66519104.9313887,66519137.09240635,1,73.0,498.0,89.0,4.479919678714859,26,"female reproductive system has part fallopian tube, female reproductive system has part ovaries",32.49940446764231,773,0.8789383769035339,0.7521936893463135,unique,not_include,unique
630,774,What testing methods are used in ALL management for biomarkers and genetics?,847.0,842.0,1689.0,33.07826816290617,33.07463877648115,0.28251003473997116,9197.1962890625,2479.0,25.457572059675307,233372.7800824424,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66519138.5020602,66519171.58032836,1,76.0,160.0,32.0,15.49375,20,"General health test subclass of test, sentinel lymph node biopsy subclass of lymph nodes, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, immunotherapy subclass of Systemic therapy, High-dose chemotherapy subclass of chemotherapy, Basal cell skin cancer subclass of skin cancer, mouth cancer subclass of head and neck cancers, PSA density facet of prostate cancer, squamous cell carcinoma subclass of mouth cancer",33.36077819764614,774,0.9047418832778932,0.824175238609314,unique,not_include,unique
631,776,Which lymphocyte subtype is the cell of origin for B-ALL?,893.0,14.0,907.0,0.5937208235263824,0.5913928151130676,0.27895645052194595,9201.0146484375,2453.0,23.67292879153995,383589.6790117135,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66519201.06608101,66519201.65980183,1,57.0,51.0,15.0,48.09803921568628,470,"blood has part white blood cell, sentinel lymph node biopsy subclass of lymph nodes, immunotherapy subclass of Systemic therapy, High-dose chemotherapy subclass of chemotherapy, General health test subclass of test, Basal cell skin cancer subclass of skin cancer, squamous cell carcinoma subclass of mouth cancer, mouth cancer subclass of head and neck cancers, Thyroid nodule part of thyroid gland",0.8726772740483284,776,0.9451844692230223,0.8193680047988892,unique,not_include,unique
632,777,Which lymphocyte subtype is the cell of origin for T-ALL?,866.0,16.0,882.0,0.6443182751536369,0.6420476883649826,0.2830530181527138,9198.77294921875,2423.0,24.920267279125433,381399.2067280716,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66519202.71415801,66519203.35847629,1,57.0,62.0,17.0,39.08064516129032,469,"blood has part white blood cell, sentinel lymph node biopsy subclass of lymph nodes, immunotherapy subclass of Systemic therapy, High-dose chemotherapy subclass of chemotherapy, General health test subclass of test, Basal cell skin cancer subclass of skin cancer, squamous cell carcinoma subclass of mouth cancer, mouth cancer subclass of head and neck cancers, Thyroid nodule part of thyroid gland",0.9273712933063507,777,0.8896106481552124,0.8220310211181641,unique,not_include,unique
633,778,What is the purpose of a lumbar puncture in ALL diagnosis?,807.0,883.0,1690.0,34.36467792838812,34.36246006190777,0.2733149752020836,9193.87353515625,2403.0,25.696646817753383,363863.20238379185,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66519204.56507207,66519238.929749995,1,58.0,564.0,113.0,4.26063829787234,10,"General health test subclass of test, Panoramic dental x-ray uses radiation, sentinel lymph node biopsy subclass of lymph nodes, bleeding from the anus subclass of Anal cancer, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, PSA density facet of prostate cancer, High-dose chemotherapy subclass of chemotherapy, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection, cervix part of female reproductive system, female reproductive system has part cervix",34.6379929035902,778,0.902751624584198,0.7963423728942871,unique,not_include,unique
634,780,What is the standard supportive care for ALL?,669.0,16.0,685.0,0.6586849987506866,0.6556102186441422,0.6350407302379608,9180.15966796875,2045.0,24.404744686697175,217576.53452228065,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66519274.42985567,66519275.088540666,1,45.0,96.0,17.0,21.302083333333332,29,"female reproductive system has part fallopian tube, female reproductive system has part ovaries",1.2937257289886475,780,0.8232327103614807,0.7582435607910156,unique,not_include,unique
635,781,What is the main treatment protocol for both B-ALL and T-ALL?,896.0,28.0,924.0,1.114344246685505,1.1108735650777817,0.6371762901544571,9201.26318359375,2642.0,25.205388696092957,258162.54594087505,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66519276.71713471,66519277.83147895,1,61.0,140.0,29.0,18.87142857142857,27,"immunotherapy subclass of Systemic therapy, High-dose chemotherapy subclass of chemotherapy, General health test subclass of test, bleeding from the anus subclass of Anal cancer, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection, PSA density facet of prostate cancer, female reproductive system has part fallopian tube, female reproductive system has part ovaries, ovaries part of female reproductive system, female reproductive system has part vagina, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, cervix part of female reproductive system, female reproductive system has part cervix",1.751520536839962,781,0.8932894468307495,0.768778920173645,unique,not_include,unique
636,782,Which genetic alteration is a biomarker for B-ALL?,828.0,22.0,850.0,0.8800706714391708,0.8769672214984894,0.33127227425575256,9195.6162109375,2446.0,25.08645643836974,266799.85687740374,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66519278.936668776,66519279.81673945,1,50.0,93.0,23.0,26.301075268817204,21,"genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, General health test subclass of test, Basal cell skin cancer subclass of skin cancer, sentinel lymph node biopsy subclass of lymph nodes, immunotherapy subclass of Systemic therapy, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection, squamous cell carcinoma subclass of mouth cancer, mouth cancer subclass of head and neck cancers, PSA density facet of prostate cancer",1.2113429456949234,782,0.8575762510299683,0.7832302451133728,unique,not_include,unique
637,783,What cancer type is characterized by fast growth and origin in lymphocytes?,994.0,17.0,1011.0,0.6942886784672737,0.6908249482512474,0.30329059064388275,9210.49658203125,2657.0,24.60826008532807,286973.85131234216,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66519280.95830773,66519281.65259641,1,75.0,93.0,18.0,28.56989247311828,103,"PSA density facet of prostate cancer, Basal cell skin cancer subclass of skin cancer, mouth cancer subclass of head and neck cancers, squamous cell carcinoma subclass of mouth cancer, bleeding from the anus subclass of Anal cancer, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection, Thyroid nodule part of thyroid gland, female reproductive system has part cervix, female reproductive system has part ovaries, ovaries part of female reproductive system",0.9975792691111565,783,0.9053710103034972,0.8068783283233643,unique,not_include,unique
638,784,Which site is affected in B-cell lymphoblastic lymphoma?,831.0,810.0,1641.0,31.730514973402023,31.72730492055416,0.3059588670730591,9195.86572265625,2367.0,25.530060054840998,258874.2426946055,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66519282.90718139,66519314.63769636,1,56.0,70.0,16.0,33.81428571428572,20,"blood has part white blood cell, HPV has effect sexually transmitted infection, sexually transmitted infection has cause HPV, Basal cell skin cancer subclass of skin cancer, squamous cell carcinoma subclass of mouth cancer, mouth cancer subclass of head and neck cancers, Thyroid nodule part of thyroid gland, PSA density facet of prostate cancer, digestive system has part liver",32.03647384047508,784,0.9186280965805054,0.8184740543365479,unique,not_include,unique
639,785,Which site is affected in T-cell lymphoblastic lymphoma?,915.0,160.0,1075.0,6.110430404543877,6.1070534735918045,0.33552326261997223,9205.275390625,2543.0,26.199213858511957,270956.0879349754,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66519315.84703647,66519321.95746688,1,56.0,743.0,161.0,3.4226110363391657,24,"blood has part white blood cell, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection, Basal cell skin cancer subclass of skin cancer, squamous cell carcinoma subclass of mouth cancer, mouth cancer subclass of head and neck cancers, Thyroid nodule part of thyroid gland, PSA density facet of prostate cancer, digestive system has part liver",6.445953667163849,785,0.8912398815155029,0.8116597533226013,unique,not_include,unique
